Date,Open,High,Low,Close
2014-08-19,0.024031138940599106,0.027442066747976557,0.031200793141657412,0.030201532784558616
2014-08-20,0.028600440006769368,0.032209779354695656,0.034408351315098895,0.03417541867726376
2014-08-21,0.029503017995148706,0.02999223860738448,0.03504986294978718,0.03145046835083737
2014-08-22,0.029220962373780135,0.030047677126067207,0.033825158919927656,0.030087993187624174
2014-08-25,0.0259491171659052,0.02749750526665934,0.028926342800489835,0.030087993187624174
2014-08-26,0.029333784622327552,0.030546623794212246,0.03604129002157819,0.03264263411864887
2014-08-27,0.029672251367969804,0.03448275862068967,0.035691374584475466,0.0379789951745671
2014-08-28,0.031195351723359854,0.031710832686550616,0.03411675511751322,0.030428611978427444
2014-08-29,0.024031138940599106,0.02583434970617593,0.029859450632763795,0.026057337496451893
2014-09-02,0.02572347266881031,0.027996451934804323,0.03149238933924303,0.03150723814930456
2014-09-03,0.02972866249224354,0.038418893447167146,0.03621624774012944,0.04206642066420668
2014-09-04,0.041744231962543066,0.04274309790442404,0.04076514842246454,0.03724098779449331
2014-09-05,0.034692841428329735,0.039693979376871136,0.04035691374584477,0.03792222537609996
2014-09-08,0.03587747503807753,0.04218871271759622,0.04076514842246454,0.04535906897530517
2014-09-09,0.04242116545382757,0.0465683556935359,0.048988161194378044,0.04893556627873974
2014-09-10,0.04428273255485987,0.0465683556935359,0.04426430279349158,0.042009650865739434
2014-09-11,0.03824674225757324,0.04534870828251475,0.046072199218522236,0.04632415554924785
2014-09-12,0.04168782083826933,0.04762168754850876,0.049221438152446506,0.049105875674141375
2014-09-15,0.046708410898629205,0.04728905643641207,0.04951303435003207,0.046608004541583925
2014-09-16,0.0418006430868168,0.041468011974720054,0.0281098734472503,0.030144762986091422
2014-09-17,0.021323404975461202,0.03581328306907644,0.026010380824634027,0.038660232756173696
2014-09-18,0.03508771929824561,0.041468011974720054,0.040590190703913176,0.040647175702526295
2014-09-19,0.039657020364415874,0.04191152012418231,0.04613051845803928,0.043883054215157535
2014-09-22,0.04321092119365949,0.04728905643641207,0.04566396454190236,0.049049105875674126
2014-09-23,0.040954476222711145,0.043020290497837954,0.04280632180556371,0.042747658245813225
2014-09-24,0.037174930896372804,0.049118527552943825,0.043331194961217734,0.05120635821742836
2014-09-25,0.047159699892818874,0.0490630890342611,0.05190412317023391,0.05262560317910875
2014-09-26,0.049980256106504195,0.050837121632110016,0.04968799206858343,0.04513198978143629
2014-09-29,0.04428273255485987,0.05028273644528225,0.05085437685892574,0.05404484814078914
2014-09-30,0.04727252214136635,0.05227852311786235,0.05423689275091853,0.05523701390860064
2014-10-01,0.054211090427032205,0.05510588757068413,0.05826092027759955,0.055464093102469525
2014-10-02,0.05099565634343095,0.05017185940791663,0.04251472560797814,0.04132841328413284
2014-10-03,0.038528797878941756,0.04274309790442404,0.040998425380533055,0.04433721260289525
2014-10-06,0.04524172166751289,0.04595853198802535,0.050446142182305975,0.046380925347714985
2014-10-07,0.04202628758391158,0.045016077170418056,0.04805505336210414,0.04706216292932164
2014-10-08,0.04123653184407966,0.04534870828251475,0.044497579751560046,0.03985239852398531
2014-10-09,0.03632876403226726,0.04401818383412798,0.03784918644660873,0.0468350837354527
2014-10-10,0.04253398770237499,0.044295376427541944,0.04222312941039247,0.03769514618223102
2014-10-13,0.03300050770011853,0.0373101230735115,0.024202484399603486,0.02066420664206642
2014-10-14,0.019687482371523735,0.02777469786007325,0.0228028226511926,0.02111836502980413
2014-10-15,0.024031138940599106,0.02444838673910643,0.020061818393888153,0.02452455293783712
2014-10-16,0.011000169233372825,0.02234172302916071,0.009972589957426947,0.02236730059608283
2014-10-17,0.005923168048739269,0.019846989688435512,0.01148889018487198,0.019074652284984395
2014-10-20,0.025328594798894433,0.034538197139372506,0.029976089111798,0.03792222537609996
2014-10-21,0.033056918824392156,0.040580995675795595,0.039482125153087966,0.04359920522282146
2014-10-22,0.04411349918203877,0.04972835125845437,0.04980463054761769,0.053477150156116926
2014-10-23,0.051221300840525785,0.05588202683224308,0.054820085146089714,0.051660516605166074
2014-10-24,0.05438032379985336,0.06020623128949998,0.060652009097801385,0.06114107294919108
2014-10-27,0.059006035990297356,0.061259563144472784,0.06245990552283193,0.06471757025262564
2014-10-28,0.06205223670107746,0.061148686107107275,0.06502595206158518,0.06250354811240422
2014-10-29,0.05889321374174994,0.06314447277968738,0.06391788651075986,0.06528526823729774
2014-10-30,0.03221075196028661,0.03941678678345717,0.03598297078206103,0.037411297189895
2014-10-31,0.02995430698933832,0.03093469342499172,0.02501895375284313,0.02747658245813228
2014-11-03,0.02927737349805387,0.0328750415788891,0.034058435877996174,0.03247232472324724
2014-11-04,0.03232357420883403,0.03187714824259896,0.029684492914212435,0.02617087709338628
2014-11-05,0.025328594798894433,0.03326311120966852,0.02939289671662687,0.03684359920522284
2014-11-06,0.03819033113329956,0.03897327863399491,0.03388347815944481,0.03156400794777181
2014-11-07,0.029051729000959037,0.03232065639206122,0.03324196652475653,0.03400510928186207
2014-11-10,0.03187228521464436,0.033762057877813556,0.037382632530471804,0.03593528242974736
2014-11-11,0.03170305184182326,0.03165539416786789,0.03499154371027002,0.03252909452171443
2014-11-12,0.02939019574660129,0.028883468233728837,0.03160902781827729,0.030315072381493058
2014-11-13,0.025610650420262948,0.029770484532653352,0.028751385081938585,0.030939540164632406
2014-11-14,0.02820556213685338,0.030324869719481118,0.029334577477109713,0.02827135963667332
2014-11-17,0.02555423929598921,0.028606275640314982,0.03166734705779439,0.03184785694010783
2014-11-18,0.0289953178766853,0.03265328750415791,0.030734239225520488,0.028214589838206072
2014-11-19,0.026569639532915967,0.02788557489743876,0.030850877704554802,0.028782287822878228
2014-11-20,0.024087550064872842,0.026444173411686533,0.026243657782702545,0.02304853817768948
2014-11-21,0.01726180402775429,0.023395054884133515,0.022744503411675554,0.024581322736304256
2014-11-24,0.026851695154284483,0.02622241933695535,0.028518108123870067,0.025432869713312545
2014-11-25,0.021436227224008675,0.025390841556713617,0.02764331953111332,0.026908884473460182
2014-11-26,0.02521577255034696,0.03309679565362017,0.03219222021344842,0.036105591825149
2014-11-28,0.03266204095447628,0.04440625346490745,0.040240275266810566,0.04740278172012491
2014-12-01,0.04473402154904954,0.04712274088036372,0.050271184463754615,0.04785694010786262
2014-12-02,0.04242116545382757,0.0418006430868168,0.036099609261095233,0.033096792506386585
2014-12-03,0.031533818469002106,0.03403925047122741,0.03749927100950606,0.03514050525120632
2014-12-04,0.03181587409037062,0.033041357134937444,0.03376683968041061,0.03184785694010783
2014-12-05,0.028713262255316785,0.03204346379864731,0.03528313990785559,0.03389156968492757
2014-12-08,0.03418514130986633,0.03875152455926384,0.03936548667405376,0.040249787113255775
2014-12-09,0.03632876403226726,0.041468011974720054,0.03959876363212228,0.0411581038887312
2014-12-10,0.030800473853443977,0.039693979376871136,0.03598297078206103,0.04297473743968211
2014-12-11,0.03898008687313148,0.04313116753520346,0.04350615267976904,0.03922793074084591
2014-12-12,0.03824674225757324,0.04850870384743322,0.045897241499970876,0.04802724950326431
2014-12-15,0.04185705421109043,0.05050449052001332,0.049046480433895145,0.04859494748793641
2014-12-16,0.04919050036667233,0.048841334959529914,0.0463637954161078,0.043826284416690287
2014-12-17,0.03638517515654088,0.042244151236279004,0.03487490523123582,0.03076923076923077
2014-12-18,0.02972866249224354,0.036811176405366464,0.03668280165626647,0.03883054215157539
2014-12-19,0.04033395385570038,0.04784344162323989,0.046072199218522236,0.051830826000567765
2014-12-22,0.05082642297060985,0.056713604612484814,0.05668630081063741,0.060232756173715596
2014-12-23,0.05832910249901285,0.06719148464353036,0.06642561380999595,0.06914561453306844
2014-12-24,0.06927286060811194,0.06874376316664826,0.06875838339068063,0.06437695146182232
2014-12-26,0.06368815930501498,0.0646413127841225,0.07079955677377969,0.06528526823729774
2014-12-29,0.06363174818074124,0.06380973500388076,0.06939989502536892,0.065342038035765
2014-12-30,0.060641958594234824,0.062035702406031734,0.0647343558639995,0.06102753335225658
2014-12-31,0.05703164664071758,0.059984477214768905,0.06117688225345541,0.05648594947487939
2015-01-02,0.0552829017882327,0.05560483423882917,0.053945296553332966,0.049673573658813475
2015-01-05,0.04986743385795683,0.05078168311342729,0.05301218872105912,0.05211467499290379
2015-01-06,0.046482766401534426,0.05255571571127626,0.048113372601621296,0.04496168038603465
2015-01-07,0.042251932081006416,0.04335292160993465,0.03936548667405376,0.03905762134544427
2015-01-08,0.03960060924014225,0.04207783568023066,0.04204817169184111,0.03905762134544427
2015-01-09,0.039487786991594775,0.046900986805632594,0.043564471919286196,0.05058189043428901
2015-01-12,0.047723811135556016,0.0490630890342611,0.050096226745203254,0.04808401930173145
2015-01-13,0.04569301066170256,0.04562590087592866,0.044322622033008685,0.04229349985807551
2015-01-14,0.042251932081006416,0.04606940902539086,0.04222312941039247,0.04076071529946074
2015-01-15,0.037682631014836154,0.0411908193813062,0.04327287572170063,0.03979562872551806
2015-01-16,0.03756980876628879,0.03769819270429092,0.028751385081938585,0.027135963667328955
2015-01-20,0.024256783437693996,0.030768377868943375,0.03050096226745208,0.033550950894124354
2015-01-21,0.033733852315676716,0.0362567912185387,0.03621624774012944,0.03956854953164912
2015-01-22,0.036215941783719785,0.041745204568133965,0.04222312941039247,0.0424070394550099
2015-01-23,0.041913465335364164,0.044239937908859106,0.04706362629031324,0.0475730911155266
2015-01-26,0.04462119930050212,0.046679232730901465,0.049163118912929404,0.04859494748793641
2015-01-27,0.046482766401534426,0.04823151125401931,0.050621099900857336,0.04672154413851831
2015-01-28,0.03931855361877362,0.03941678678345717,0.0409401061410159,0.036957138802157286
2015-01-29,0.040390364979974114,0.04363011420334856,0.04309791800314927,0.03956854953164912
2015-01-30,0.04010830935860554,0.04573677791329417,0.032658774129585344,0.04956003406187909
2015-02-02,0.04659558865008184,0.04651291717485312,0.04163993701522134,0.03769514618223102
2015-02-03,0.03593388616235127,0.0353143364009314,0.029976089111798,0.03247232472324724
2015-02-04,0.03074406272917024,0.032209779354695656,0.030617600746486284,0.03479988646040311
2015-02-05,0.03017995148643321,0.03647854529326977,0.0373243132909547,0.036105591825149
2015-02-06,0.03367744119140298,0.03442732010200694,0.038490698081297015,0.03599205222821461
2015-02-09,0.03350820781858188,0.0328750415788891,0.032892051087653806,0.029520295202952018
2015-02-10,0.02431319456196762,0.028051890453487105,0.028226511926284503,0.029349985807550383
2015-02-11,0.028826084503864147,0.030879254906308995,0.03435003207558174,0.03360772069259155
2015-02-12,0.03017995148643321,0.03869608604058106,0.03744095176998896,0.04110133409026401
2015-02-13,0.04016472048287928,0.03936134826477444,0.042456406368460986,0.039511779733181984
2015-02-17,0.03790827551193099,0.037199246036145994,0.04018195602729341,0.036730059608288346
2015-02-18,0.03136458509618101,0.039583102339505516,0.037732547967574526,0.03593528242974736
2015-02-19,0.03497489704969825,0.03952766382082279,0.039890359829707844,0.04223673005960826
2015-02-20,0.04089806509843741,0.0558265883135603,0.04863824575727538,0.057621345444223704
2015-02-23,0.05533931291250638,0.05859851424769935,0.061760074648626595,0.06034629577065004
2015-02-24,0.05765216900772835,0.05776693646745762,0.05697789700822298,0.054328697133125214
2015-02-25,0.049416144863767164,0.0538308016409802,0.05534495830174374,0.05211467499290379
2015-02-26,0.049416144863767164,0.05782237498614046,0.05767772788242842,0.05841612262276469
2015-02-27,0.05720088001353868,0.0643086816720258,0.06479267510351666,0.06324155549247801
2015-03-02,0.061713769955435316,0.06353254241046685,0.05837755875663386,0.055066704513199005
2015-03-03,0.05223670107745254,0.055937465350925863,0.057794366361462624,0.059494748793641805
2015-03-04,0.05567777965814863,0.055050449052001404,0.057794366361462624,0.05864320181663352
2015-03-05,0.05392903480566369,0.0630890342610046,0.05971890126552748,0.06602327561737159
2015-03-06,0.06481638179048915,0.06774586983035813,0.07254913395929319,0.0677831393698552
2015-03-09,0.06295481468945685,0.06408692759729462,0.06543418673820495,0.06097076355378944
2015-03-10,0.05607265752806462,0.056214657944339774,0.05843587799615091,0.05773488504115809
2015-03-11,0.049416144863767164,0.052611154229959045,0.052137400128302314,0.04700539313085439
2015-03-12,0.04546736616460767,0.04800975717928824,0.050446142182305975,0.047118932727788776
2015-03-13,0.047159699892818874,0.05144694533762062,0.05423689275091853,0.054839625319330176
2015-03-16,0.049980256106504195,0.053276416454152375,0.052895550242024914,0.049843883054215166
2015-03-17,0.04636994415298695,0.046291163100122046,0.0510293345774771,0.04995742265114955
2015-03-18,0.0486263891239353,0.055493957201463606,0.05674462005015457,0.05728072665342038
2015-03-19,0.053646979184295174,0.06358798092914958,0.061585116930075234,0.06608004541583878
2015-03-20,0.06419585942347839,0.07334516021731902,0.07225753776170757,0.07652568833380641
2015-03-23,0.07700118463360978,0.08221532320656394,0.08432962034175073,0.08248651717286404
2015-03-24,0.07999097422011625,0.08421110987914404,0.0856709628506444,0.08606301447629866
2015-03-25,0.08444745303773904,0.0903647854529327,0.09278591007173265,0.09105875674141362
