Date,Open,High,Low,Close
2014-08-19,0.017218016220261173,0.015514740313110911,0.017452747483956935,0.01633339626851582
2014-08-20,0.01701239778066918,0.014863108121825744,0.017186239786793844,0.01653936595664339
2014-08-21,0.01694835269292741,0.015305170161139803,0.017540414489602682,0.016762499785448234
2014-08-22,0.01755509562942839,0.015115247210915977,0.0169127187291791,0.015777278110571405
2014-08-25,0.016378688491434826,0.01429661380477884,0.016411263456885372,0.015324144796690753
2014-08-26,0.016452845961451593,0.0151774633497824,0.017081039380018925,0.016158322033607384
2014-08-27,0.01773037692219534,0.017662834370814742,0.017726268541571694,0.018839360807401173
2014-08-28,0.019446111114856432,0.018419251638085443,0.020107304414910404,0.019302792605688207
2014-08-29,0.018741615149696966,0.016821279229305763,0.019216607637549538,0.018218018914883033
2014-09-02,0.019334874909831254,0.016831102830179412,0.01882385945225655,0.017881601757608015
2014-09-03,0.018734873561513626,0.017053771116648714,0.018641512080513387,0.019028166354851453
2014-09-04,0.01959779684898169,0.017305910205738934,0.01877827260932076,0.017867870445066172
2014-09-05,0.019985438169523986,0.019306650250338092,0.020892800785496365,0.020253685999210458
2014-09-08,0.0208652154274504,0.018471644176078217,0.020514079321106715,0.02040129760903521
2014-09-09,0.020271955667316113,0.018137641746374264,0.019300767962969465,0.01901443504230961
2014-09-10,0.01928431299845619,0.016811455628432115,0.015843181260300876,0.01469250441976623
2014-09-11,0.016820262517443868,0.014591321830988227,0.01571694077217098,0.015234891265168818
2014-09-12,0.015350596293474822,0.01394623870695215,0.014864817477294248,0.014956832186196603
2014-09-15,0.01522250611799128,0.013906944303457569,0.015706420731493503,0.015186831671272383
2014-09-16,0.01567756332036703,0.013396117058027998,0.012273380790405727,0.012680867132387016
2014-09-17,0.012360701934161653,0.012790328337486542,0.01265911561524706,0.014009371620809813
2014-09-18,0.014615763181490299,0.012305697361053344,0.013157064207314925,0.012718628241877084
2014-09-19,0.013833738952222369,0.012010989334843986,0.013925027176771743,0.013061911055423023
2014-09-22,0.014561830476023552,0.013864375366338444,0.014577269698776166,0.015231458437033357
2014-09-23,0.014861831150182372,0.012793602871111087,0.012995756916926754,0.012890269648650046
2014-09-24,0.012829242312904068,0.01217471601607141,0.013062383841217523,0.012591613600865081
2014-09-25,0.01340564810258002,0.012777230202988335,0.012469754883052214,0.014163848886905472
2014-09-26,0.014693291445598763,0.012482522176778976,0.013114984044604969,0.01200803281783698
2014-09-29,0.012202274611853067,0.010832157230006509,0.011796472279692813,0.012447434819175776
2014-09-30,0.01216856667093634,0.010914020570620228,0.012273380790405727,0.011970271708346927
2014-10-01,0.01245845496282015,0.01080923549463468,0.01210155345934004,0.012183107052745418
2014-10-02,0.01268766896105386,0.010396644257941567,0.011063576112494311,0.010473558641286629
2014-10-03,0.010961822386117731,0.009204714018605883,0.009576743696742301,0.010799677314155279
2014-10-06,0.012121375553652933,0.01137572981168157,0.012459234842374711,0.012286091896809195
2014-10-07,0.01317980489843798,0.011038452848353072,0.012483781603955538,0.01210071917749439
2014-10-08,0.011807891703127432,0.010340977186324235,0.011456324297787285,0.010308782890784587
2014-10-09,0.01084721538700087,0.011031903781103983,0.010569134200652239,0.012272360584267353
2014-10-10,0.012502275286011888,0.010429389594187044,0.01070238804923379,0.009756097560975618
2014-10-13,0.009984292099532804,0.008955849463140209,0.0096012904583231,0.008389831963062769
2014-10-14,0.008585412551488883,0.007459387596721531,0.006827506399691416,0.006694014864145836
2014-10-15,0.007955074056346198,0.007145032368764875,0.007627029491180701,0.00733252089734128
