Date,Open,High,Low,Close
2014-08-19,0.01989204,0.025886856,0.02227208,0.024365531
2014-08-20,0.02896241,0.031920526,0.03039574,0.030688776
2014-08-21,0.031845085,0.034260828,0.034600202,0.034564245
2014-08-22,0.029183494,0.03310299,0.030931024,0.03158786
2014-08-25,0.02838974,0.032355312,0.030496476,0.03143985
2014-08-26,0.026576262,0.029881356,0.028650941,0.028367775
2014-08-27,0.032726713,0.035106666,0.033922575,0.033200413
2014-08-28,0.032829188,0.03724061,0.036291905,0.036663234
2014-08-29,0.028148977,0.031395193,0.029558986,0.030302372
2014-09-02,0.024745716,0.028884752,0.02669626,0.02720181
2014-09-03,0.027940055,0.031556528,0.030702721,0.031200107
2014-09-04,0.03765576,0.04186924,0.04061322,0.039156027
2014-09-05,0.036922965,0.040116914,0.039099667,0.039271772
2014-09-08,0.036962416,0.04191431,0.039126825,0.040446818
2014-09-09,0.041289683,0.045643046,0.044022378,0.043783408
2014-09-10,0.045740724,0.049308788,0.047653694,0.047891196
2014-09-11,0.039369795,0.04403274,0.041474856,0.043159317
2014-09-12,0.04578865,0.048776135,0.046882752,0.047596253
2014-09-15,0.04602277,0.049494307,0.048477624,0.04882471
2014-09-16,0.042202506,0.048204783,0.044184834,0.046076488
2014-09-17,0.02563187,0.033029933,0.026401868,0.029432558
2014-09-18,0.036262464,0.03909958,0.035743527,0.03646035
2014-09-19,0.039125968,0.04224131,0.039480574,0.040772278
2014-09-22,0.03636864,0.044454135,0.039074156,0.042708702
2014-09-23,0.044241857,0.04922627,0.045754448,0.04751164
2014-09-24,0.04295021,0.045480177,0.044027768,0.044999674
2014-09-25,0.047824804,0.051769193,0.049466114,0.04924755
2014-09-26,0.04700383,0.051522654,0.05063443,0.050701436
2014-09-29,0.041707933,0.04793925,0.04384083,0.04448087
2014-09-30,0.051411394,0.05624837,0.053535946,0.055344343
2014-10-01,0.050866622,0.053150147,0.053300373,0.053572416
2014-10-02,0.052118074,0.0569982,0.054660726,0.055725794
2014-10-03,0.04061216,0.04600781,0.04069034,0.041752055
2014-10-06,0.041310634,0.046059668,0.042997662,0.044117887
2014-10-07,0.0453891,0.049888935,0.046703544,0.047920953
2014-10-08,0.040403403,0.046308495,0.043020375,0.044792853
2014-10-09,0.039615244,0.043674584,0.039962724,0.041659225
2014-10-10,0.043387894,0.047944166,0.045780163,0.045448314
2014-10-13,0.036733538,0.04130722,0.037322152,0.03879789
2014-10-14,0.018858138,0.028752007,0.018947445,0.023879351
2014-10-15,0.021609897,0.025984887,0.02097472,0.024969235
2014-10-16,0.022642564,0.03010343,0.023073953,0.026628044
2014-10-17,0.013749424,0.019951005,0.013296885,0.017685886
2014-10-20,0.014448959,0.018031009,0.011727574,0.016557649
2014-10-21,0.03567983,0.03701228,0.036287718,0.036163688
2014-10-22,0.03903164,0.044038735,0.03994268,0.04315305
2014-10-23,0.04630214,0.05231202,0.048969496,0.052670974
2014-10-24,0.049957927,0.054581393,0.054169185,0.056471538
2014-10-27,0.06160133,0.06562843,0.06542151,0.06375526
2014-10-28,0.05975126,0.06440144,0.0637495,0.06348863
2014-10-29,0.059010345,0.06357576,0.060730636,0.061047953
2014-10-30,0.061470635,0.06358597,0.06291083,0.061858643
2014-10-31,0.03255395,0.033843737,0.029544186,0.03225426
2014-11-03,0.021171032,0.026492104,0.01907084,0.02379261
2014-11-04,0.030009879,0.034912817,0.032373276,0.033037707
2014-11-05,0.022722619,0.029796382,0.02413107,0.026327616
2014-11-06,0.03270409,0.039099958,0.032334864,0.036093995
2014-11-07,0.031826235,0.037226684,0.034088608,0.035355464
2014-11-10,0.031313196,0.03814714,0.033671547,0.034277454
2014-11-11,0.036010295,0.040079925,0.03727412,0.03794022
2014-11-12,0.028997444,0.03448842,0.031697832,0.033358593
2014-11-13,0.02820249,0.030823847,0.030024642,0.030129552
2014-11-14,0.027527172,0.031755075,0.029886974,0.031013252
2014-11-17,0.026675086,0.030078214,0.027560493,0.029633354
2014-11-18,0.029383702,0.034269195,0.03141513,0.032497108
2014-11-19,0.025107214,0.02903259,0.025589857,0.028412102
2014-11-20,0.027404185,0.032111038,0.027932389,0.030765735
2014-11-21,0.020667166,0.026056698,0.022671824,0.0244345
2014-11-24,0.020183237,0.0251909,0.021550862,0.023514006
2014-11-25,0.025863275,0.028751282,0.02748996,0.026363965
2014-11-26,0.024097383,0.02875583,0.026635705,0.028238717
2014-11-28,0.033153724,0.03578255,0.034352098,0.034828976
2014-12-01,0.042909753,0.046064217,0.04633517,0.045553524
2014-12-02,0.045569576,0.047739405,0.04752662,0.04747207
2014-12-03,0.029759934,0.037341375,0.031418085,0.03458818
2014-12-04,0.03473486,0.03767313,0.035285417,0.03673987
2014-12-05,0.029436648,0.03490155,0.031367846,0.03382598
2014-12-08,0.031309992,0.03519489,0.032388758,0.0335906
2014-12-09,0.037919387,0.042213347,0.040121336,0.041860204
2014-12-10,0.039152537,0.04254884,0.041125625,0.040674806
2014-12-11,0.0364751,0.040454533,0.037467435,0.037639566
2014-12-12,0.037041616,0.04070524,0.038731247,0.039529152
2014-12-15,0.044504676,0.04929319,0.047740296,0.04794089
2014-12-16,0.04777866,0.051997922,0.049565546,0.050459735
2014-12-17,0.040353265,0.04637252,0.042869024,0.04506471
2014-12-18,0.03070024,0.037410274,0.03105275,0.03427951
2014-12-19,0.039146442,0.041741326,0.038626324,0.039309382
2014-12-22,0.047670774,0.051887278,0.049684007,0.05162373
2014-12-23,0.055742268,0.06043916,0.05796408,0.05906091
2014-12-24,0.06361102,0.06669923,0.067486964,0.06754495
2014-12-26,0.064453684,0.06814741,0.066788584,0.06683563
2014-12-29,0.063428774,0.06825578,0.06634856,0.066148385
2014-12-30,0.062220942,0.067591846,0.06609663,0.06626049
2014-12-31,0.059558783,0.063564934,0.061370343,0.06137984
2015-01-02,0.056638516,0.060821213,0.05849753,0.05929476
2015-01-05,0.047492273,0.05308227,0.049413152,0.050196078
2015-01-06,0.04890257,0.053736903,0.050222058,0.0505308
2015-01-07,0.044582423,0.049803633,0.04501793,0.04651504
2015-01-08,0.036354046,0.041630786,0.03727414,0.040544853
2015-01-09,0.03870469,0.044653185,0.04039307,0.042469423
2015-01-12,0.044603217,0.050620247,0.047863383,0.047162555
2015-01-13,0.045331698,0.049227558,0.046281304,0.04689988
2015-01-14,0.04130027,0.046835866,0.041947603,0.04418176
2015-01-15,0.040895242,0.04535322,0.041720457,0.04501222
2015-01-16,0.039919365,0.045795444,0.041864343,0.043973185
2015-01-20,0.022494072,0.031102737,0.024288101,0.029617598
2015-01-21,0.030856824,0.035519205,0.031530455,0.032974146
2015-01-22,0.036289092,0.039170362,0.038149055,0.038151696
2015-01-23,0.03945206,0.043821346,0.039507937,0.042541414
2015-01-26,0.04342955,0.046721388,0.045770764,0.046616044
2015-01-27,0.046133053,0.049367033,0.048470832,0.048566908
2015-01-28,0.045870144,0.04956943,0.047590226,0.04815917
2015-01-29,0.033264924,0.039690766,0.036035303,0.038268223
2015-01-30,0.03788221,0.042672094,0.040639516,0.040854223
2015-02-02,0.04250034,0.048371304,0.044642545,0.043484528
2015-02-03,0.039104782,0.041219015,0.037459113,0.038943984
2015-02-04,0.02733072,0.035519123,0.027856255,0.03335411
2015-02-05,0.032595415,0.03564238,0.030963868,0.033056512
2015-02-06,0.0339454,0.03925216,0.035017494,0.038258575
2015-02-09,0.033088583,0.037797477,0.034731917,0.03812646
2015-02-10,0.027015427,0.033578724,0.028893687,0.0309733
2015-02-11,0.027800512,0.03156176,0.029026033,0.028435702
2015-02-12,0.030740622,0.034971368,0.03299196,0.03301198
2015-02-13,0.03567766,0.04087085,0.0390683,0.039176837
2015-02-17,0.039347436,0.041221067,0.040860917,0.041828524
2015-02-18,0.034748644,0.03949027,0.03773741,0.038779773
2015-02-19,0.03394566,0.03873241,0.03563479,0.036840685
2015-02-20,0.038029175,0.041563347,0.04071571,0.040265903
2015-02-23,0.05429652,0.057236433,0.056703076,0.05531847
2015-02-24,0.059590947,0.061289016,0.060827833,0.06080603
2015-02-25,0.048635848,0.054850373,0.05186414,0.053956218
2015-02-26,0.05069728,0.05509471,0.051264796,0.053367745
2015-02-27,0.055944152,0.05898384,0.05848518,0.05831595
2015-03-02,0.061825972,0.06646313,0.06476983,0.065848954
2015-03-03,0.053307254,0.06005188,0.05496389,0.057985783
2015-03-04,0.054651216,0.059324045,0.057748884,0.057256557
2015-03-05,0.054215595,0.05798401,0.0554112,0.05458527
2015-03-06,0.059898023,0.06384987,0.0616456,0.061739117
2015-03-09,0.068761975,0.07046391,0.070740946,0.07096419
2015-03-10,0.05839669,0.0649621,0.06171613,0.06355036
2015-03-11,0.052249532,0.05836559,0.05447979,0.055362105
2015-03-12,0.043980196,0.050137136,0.04651505,0.04676551
2015-03-13,0.04590956,0.049651112,0.047583573,0.04812586
2015-03-16,0.054378975,0.058807537,0.056217812,0.05644103
2015-03-17,0.046230324,0.051623963,0.049338493,0.0508314
2015-03-18,0.044874806,0.050085563,0.046791565,0.048189625
2015-03-19,0.054464627,0.057541694,0.057989128,0.055748627
2015-03-20,0.06254059,0.0655406,0.06534634,0.064636216
2015-03-23,0.07277306,0.076267295,0.07635889,0.07505867
2015-03-24,0.077697955,0.082273245,0.08278595,0.08183624
2015-03-25,0.08145025,0.08573425,0.08464843,0.08337639
2015-03-26,0.08874276,0.092210494,0.09187599,0.09144819
2015-03-27,0.07676871,0.08230721,0.07837906,0.081110984
2015-03-30,0.07596974,0.08094673,0.0782488,0.0790443
2015-03-31,0.076734476,0.081583455,0.079219915,0.08021578
2015-04-01,0.07348775,0.08000335,0.07606364,0.07738893
2015-04-02,0.0714154,0.076021016,0.07331485,0.07371819
2015-04-06,0.06758717,0.07251003,0.06967647,0.07030912
2015-04-07,0.069495104,0.07407736,0.071398735,0.07087675
2015-04-08,0.068698406,0.07560552,0.07230729,0.07154899
2015-04-09,0.070684284,0.07444806,0.07377801,0.07337682
2015-04-10,0.07234446,0.07827635,0.07562695,0.074925005
2015-04-13,0.07077763,0.07444761,0.07366484,0.07326791
2015-04-14,0.069578394,0.07484162,0.0727977,0.07307401
