Date,Open,High,Low,Close
2014-08-19,0.08045041,0.08216785,0.08149222,0.08009496
2014-08-20,0.08928731,0.08960958,0.0894303,0.0882124
2014-08-21,0.09079397,0.0924741,0.09386291,0.0918554
2014-08-22,0.089924455,0.090741515,0.091751695,0.08947868
2014-08-25,0.088417634,0.09038325,0.0903353,0.08950494
2014-08-26,0.08798454,0.08791901,0.090125084,0.08680379
2014-08-27,0.08672032,0.08788715,0.087754846,0.086073495
2014-08-28,0.084603556,0.08655661,0.08776148,0.08633713
2014-08-29,0.08091145,0.08098534,0.08015711,0.07810143
2014-09-02,0.07566606,0.07725623,0.07714823,0.07546492
2014-09-03,0.07707574,0.07843377,0.079528846,0.07834039
2014-09-04,0.08385853,0.08541778,0.08657873,0.08487651
2014-09-05,0.086544804,0.08719668,0.08896344,0.08624402
2014-09-08,0.08990205,0.09074132,0.09299559,0.09046152
2014-09-09,0.09308733,0.09397228,0.09522706,0.09326763
2014-09-10,0.096468225,0.09749682,0.0992514,0.096799344
2014-09-11,0.08982037,0.090275496,0.09033947,0.08937201
2014-09-12,0.08725775,0.089074984,0.089032404,0.08799543
2014-09-15,0.08544556,0.08666508,0.08689321,0.08558416
2014-09-16,0.080653675,0.08224124,0.081390485,0.07994994
2014-09-17,0.07654582,0.07823075,0.078009814,0.07663982
2014-09-18,0.083784916,0.08399561,0.085096784,0.08283208
2014-09-19,0.087330624,0.088602096,0.08992559,0.08761747
2014-09-22,0.091807276,0.093512535,0.094977625,0.09233349
2014-09-23,0.10088418,0.101229936,0.10289087,0.10031612
2014-09-24,0.09293274,0.09295565,0.09372196,0.09101166
2014-09-25,0.08642066,0.08851531,0.0882565,0.08751662
2014-09-26,0.09340601,0.094585985,0.095350266,0.09445869
2014-09-29,0.08390141,0.08358267,0.08247588,0.08137906
2014-09-30,0.08251668,0.085559875,0.085534826,0.08428625
2014-10-01,0.08292009,0.083310276,0.08288893,0.0824362
2014-10-02,0.08193903,0.08356209,0.08284604,0.08179628
2014-10-03,0.0770054,0.078260556,0.07861313,0.076763086
2014-10-06,0.076265514,0.07796255,0.07763551,0.0766196
2014-10-07,0.08225909,0.08315104,0.0837786,0.08159763
2014-10-08,0.0836672,0.085767254,0.08692978,0.08517303
2014-10-09,0.07353258,0.074376255,0.07286129,0.07197915
2014-10-10,0.077188,0.07829051,0.07741368,0.07736225
2014-10-13,0.06925264,0.06986183,0.068134576,0.0674589
2014-10-14,0.05513743,0.05836454,0.054042716,0.056223188
2014-10-15,0.046622377,0.04870825,0.042697217,0.04503556
2014-10-16,0.04776538,0.049131196,0.04631961,0.047033247
2014-10-17,0.035001375,0.03743877,0.03279769,0.033818856
2014-10-20,0.03270081,0.036077064,0.03209236,0.034515396
2014-10-21,0.026434023,0.028285159,0.023029521,0.02459285
2014-10-22,0.026320374,0.031528007,0.027738258,0.027083203
2014-10-23,0.035953432,0.038528252,0.03613081,0.03643547
2014-10-24,0.042033456,0.04382302,0.043198492,0.04352997
2014-10-27,0.051455263,0.053701967,0.051934168,0.051566195
2014-10-28,0.047841977,0.04993179,0.050025173,0.048088975
2014-10-29,0.04918822,0.051631935,0.049352665,0.050690744
